first_author	polarization	average_rating	ratings
Carlos Fuentes	1.0960316078024284	3.8000000000000003	11788
Carlos Ruiz Zafón	0.9511552654358966	4.1320178191533685	360062
Carol Burnett	0.9666754259826535	4.05	10609
Carol Lynch Williams	1.059815094714851	3.85	12865
Carol Rifka Brunt	0.9808069468215114	4.04	85582
Carol Ryrie Brink	1.0325326459734347	3.99	37689
Carol S. Dweck	1.0183377442412533	4.04	31174
Carol Shields	1.060676564064245	3.785449207902462	37811
Carol Tavris	1.067606581036665	3.99	15249
Carole Radziwill	0.8794448433573345	4.16	9602
Caroline Alexander	0.8416660562510628	4.31	14529
Caroline B. Cooney	1.0928712648423509	3.72	43334
Caroline Kepnes	1.0898445247508863	3.8397815614617943	48160
Caroline Knapp	0.9794586905609861	4.04	12234
Caroline Myss	1.0241120117816982	4.06435909891311	32938
Caroline Preston	1.3138783254724766	3.7200000000000006	20508
Carolly Erickson	1.0125626363056701	3.88	10172
Carolyn  Parkhurst	1.1618579649920888	3.56	14966
Carolyn Brown	1.1415159249143045	3.8999999999999995	25204
Carolyn Jessop	0.9666055044431797	3.96	28581
Carolyn Keene	0.9950514842956982	4.009359737280339	85871
Carolyn Mackler	1.1067700694583817	3.77	21129
Carrie Anne Noble	1.0921833720723466	3.6400000000000006	6221
Carrie Brownstein	0.9879992838650128	3.88	17102
Carrie Fisher	1.063171455972301	3.6908032682294345	48589
Carrie Jones	1.1602816505600038	3.882936765881895	136303
Carrie Ryan	1.2130076794371165	3.7441634312170757	109722
Carrie Vaughn	1.0624385049583223	3.809863462110736	57127
Carson McCullers	1.063080266033348	3.97	67643
Cary Elwes	0.9783345442671911	4.08	31886
Cassandra Clare	0.9164507432119416	4.271252459816274	4336706
Cassie Dandridge Selleck	0.9002539863876989	4.07	12912
Cat Patrick	1.1144692598116595	3.79	14045
Cate Tiernan	1.0783058556390899	4.04	18691
Cath Crowley	1.1838654646201583	3.9	14176
Catherine Bybee	1.034505405078347	3.816940322755334	18466
Catherine Coulter	1.101420429126405	3.8599999999999994	17561
Catherine Fisher	1.1425644027991912	3.65647527458791	59999
Catherine Gilbert Murdock	1.1555273106881556	3.73	23306
Catherine Hardwicke	1.0767934099634688	4.2	88847
Catherine Marshall	0.933125025054028	4.2	37963
Catherine McKenzie	1.0431087321673118	3.44	13574
Catherine Ryan Hyde	0.9451850871593497	4.071043748945187	53327
Catherynne M. Valente	1.1396493636225251	3.97	25551
Cathy Glass	0.9305640985555159	4.2	11465
Cathy Hopkins	1.1447338245544418	3.73	10270
Cathy Marie Buchanan	1.1388256299445898	3.61	26798
Cece Bell	1.0438008976112763	4.13	27630
Cecelia Ahern	1.0937894095587029	3.9160151596497976	473098
Cecily von Ziegesar	1.2239096759140282	3.566379348902591	125204
Celeste Ng	0.9762929939883844	3.78	108703
Chad Harbach	0.9683893565963364	3.99	81712
Chaim Potok	0.9736244609620631	4.076848980734991	99974
Chanda Hahn	1.0671450785029124	3.962719080655788	51602
Charlaine Harris	0.9928471195437171	3.961767144424153	2358449
Charles Baudelaire	0.8977948316817778	4.26	27124
Charles Belfoure	0.9425223713393682	3.98	18925
Charles Bernard Nordhoff	0.9819766016569129	3.97	11746
Charles Bukowski	0.9708919714269723	3.9887289550330327	281540
Charles Burns	1.1422301081825221	3.83	33070
Charles C. Mann	1.0268018819018816	4.018308765015726	52778
Charles Darwin	1.1275819194584786	3.97	64162
Charles Dickens	1.118951787372156	3.8683580573128524	2188968
Charles Duhigg	0.9881881567094859	4.03	155977
Charles Frazier	1.1206570761506485	3.8212038029404076	195007
Charles Harrison	1.1875402956293921	3.94	7861
Charles M. Schulz	0.7832937863532875	4.48	11639
Charles M. Sheldon	1.0238303325497162	4.15	18254
Charles Martin	0.9138627746946242	4.23	9668
Charles Portis	0.8787283096827987	4.12	21199
Charles R. Cross	0.9678074144361403	4.09	18496
Charles Stross	1.0269911162438252	3.881156898082148	37177
Charles Wheelan	0.9422031442762191	4	5646
Charlie Higson	1.0539531094768948	3.9544313380281686	22720
Charlie Jane Anders	1.1038730397954315	3.58	14769
Charlie LeDuff	0.9576536291649619	3.95	9860
Charlie Lovett	0.9896050621990937	3.7399999999999998	10154
Charlie N. Holmberg	1.0292684676546473	3.745167295420089	56726
Charlotte Brontë	1.0615066350723292	4.076485406085398	1275052
Charlotte Perkins Gilman	0.993149815562643	4.056765477703512	109367
Charlotte Rogan	1.0254469261100128	3.2	18260
Chelsea Cain	0.9956720440356588	3.9775507518796993	53200
Chelsea Fine	1.1482159978872568	3.83	11849
Chelsea Handler	1.1335586407405895	3.8057649205851325	315621
Chelsea M. Cameron	1.0266091150931982	4.01	30177
Cherie Priest	1.0997310688571178	3.5	26202
Cherise Sinclair	1.0872531709183675	3.9899999999999998	22733
Cherrie Lynn	0.9498321360154787	4.08741736525193	102469
Cheryl McIntyre	1.017836843885408	3.94	15306
Cheryl Rainfield	1.0501155457633253	4.17	12452
Cheryl Strayed	1.0063743433868781	3.987094461533257	413851
Chetan Bhagat	1.2541050938085965	3.1388264917765394	294280
Chevy Stevens	1.017247474088996	3.9190088078856196	81972
Chimamanda Ngozi Adichie	0.8225840683338499	4.281202055860861	247293
China Miéville	1.0463981356060723	3.908941407353229	138089
Chinua Achebe	1.1749181700730182	3.61	199346
Chip Heath	1.032071828848144	3.9882310076676273	73556
Chitra Banerjee Divakaruni	0.975793372806882	3.913593660158496	40001
Chloe Neill	0.9543713082008732	4.129229656482563	172131
Chris   Smith	0.7190044817808382	4.53	18788
Chris Anderson	1.0891707944698767	3.8299999999999996	25539
Chris Bohjalian	0.982035814269368	3.8313702108400234	260719
Chris Claremont	0.8816916905666163	4.26	11113
Chris Cleave	1.0574987855408895	3.7034932271559438	148682
Chris Colfer	0.9003626581136015	4.324248067041252	83292
Chris Crutcher	1.0323724701032346	3.94	11544
Chris d'Lacey	1.1656452533102024	3.8699849887787408	67283
Chris Gardner	0.9645082047028346	4.17	18492
Chris Grabenstein	0.981365563549924	4.13	21376
Chris Guillebeau	1.1166235885047013	3.85	26097
Chris Hadfield	0.9649795048720023	4.14	25474
Chris Heimerdinger	1.0698482767611697	4.01	13112
Chris Kyle	1.1175856939912376	3.97	61422
Chris Pavone	1.0403285510752813	3.4200000000000004	20548
Chris Ryall	0.906093935232598	4.21	15599
Chris Van Allsburg	0.9696483249004709	4.237194109337547	203169
Chris Ware	1.1082736756184242	4.1	17128
Christian Lander	1.1063082713186745	3.76	15888
Christian Rudder	1.0301146149509015	3.72	7204
Christiane Northrup	0.8516251351133092	4.32	9867
Christina Baker Kline	0.8512553139075176	4.14	226091
Christina Lauren	0.9697916236196983	4.140241358417401	330090
Christina McKenna	1.0575695540391203	3.72	5804
Christina Schwarz	1.001812866110653	3.73	67768
Christine Feehan	0.9505849362823158	4.214187242746522	198491
Christine Zolendz	1.0429856767295238	4.03	20488
Christopher  Ryan	1.0526528083176547	4.02	12521
Christopher Buckley	0.899485279093566	3.92	9054
Christopher Chabris	1.0660747919263958	3.8800000000000003	10080
Christopher Hitchens	1.070629405221437	3.998097148330441	105447
Christopher Isherwood	0.9714769872636668	4.11	14554
Christopher Marlowe	1.0633274153224277	3.79	39518
Christopher McDougall	0.8707981007877543	4.27	109642
Christopher Moore	0.9912632999583162	3.9630721960122903	555557
Christopher Paolini	1.152584791513367	3.9229171040852573	1759375
Christopher Paul Curtis	1.0955708579286425	3.9128278027666976	117830
Christopher Pike	1.2177464012668389	3.980460145223138	73542
Christopher Priest	0.9732612628516398	3.87	11701
Christopher Yost	0.7894698634887258	4.43079006205512	43832
Christos Tsiolkas	1.2962646420171384	3.16	18037
Chuck Dixon	0.7194161056364352	4.48	155338
Chuck Klosterman	1.0433981769951985	3.7667861302609627	127068
Chuck Palahniuk	1.0462137978550308	3.837914251554705	1012893
Chuck Wendig	1.1556983145967643	3.1499999999999995	11207
Cinda Williams Chima	0.8857646972902399	4.21883905111145	242431
Cindy C. Bennett	1.0714397749641045	4.04	16007
Claire Contreras	0.9669637834536986	4.06	15396
Claire Huchet Bishop	0.9750019799530185	4.18	20189
Claire LaZebnik	1.144835042207889	3.73	29207
Claire Messud	1.251738398848663	3.1658520384225994	40497
Claire North	1.0111219638977034	4.04	22327
CLAMP	1.0480105129846577	4.1578179609459	121831
Clare Mackintosh	0.8994437021730826	4.09	39990
Clare Naylor	1.1765959143702196	3.52	11268
Clare Vanderpool	1.0105578290187465	4.02	23298
Clarissa Pinkola Estés	1.0639791747453997	4.15	21127
Claudia Gray	1.1751402876554948	3.7896767187566254	212261
Claudia Rankine	0.8800026946796561	4.3	14115
Clayton M. Christensen	1.0630505357582443	4.020569431166348	33472
Clement C. Moore	0.8668428043013918	4.36	81553
Clifford D. Simak	0.9617837720481586	4.03	12087
Clint Hill	0.9267464775599235	4.14	8722
Clive Barker	0.992886905037367	4.043384045024947	216058
Clive Cussler	0.943548367071638	3.8960130937730737	203150
Colin Meloy	1.1683974475680206	3.6299999999999994	18770
Colleen Hoover	0.9011535357551683	4.279389262418294	1176168
Colleen Houck	1.0010091972875854	4.2471322564705485	117378
Colleen McCullough	0.9365923356090453	4.212064292118828	271013
Colleen Oakley	1.0020416513132986	3.79	8181
Colm Tóibín	1.0185970550456327	3.6206674948572037	74862
Colson Whitehead	0.9858585409646397	3.9242446281774894	84422
Colum McCann	1.0430455656393978	3.9058004018754184	89580
Confucius	1.1112262159627542	3.82	9807
Conn Iggulden	0.8022006860970533	4.275858351742537	82839
Connie Willis	1.0255214425400385	4.021345149727639	70862
Connor Franta	0.8936048989581709	4.36	14397
Conor Grennan	0.8571495021234342	4.25	14765
Cook's Illustrated Magazine	1.001146795991738	4.2	15971
Cora Carmack	1.0627620609907773	3.8169421730794952	112145
Cora Reilly	0.9769408725755935	4.14	15138
Corban Addison	0.9108465710274882	4.13	12091
Corina Bomann	1.1550621026732963	3.7400000000000007	10944
Cormac McCarthy	1.063374973849433	3.99918441555287	823385
Cornelia Funke	1.0950807531716495	3.90055371458729	557074
Cornelius Ryan	0.8235865391410453	4.276556506550218	28625
Corrie ten Boom	0.8112983307261131	4.424434660541093	188064
Cory Doctorow	1.0657620859185124	3.8962747041115873	53483
Courtney Allison Moulton	1.177208711786299	3.93	27704
Courtney Cole	1.0074455146623198	3.94	31388
Courtney Maum	1.16279994123663	3.37	9374
Courtney Milan	1.0383915124227228	3.8199999999999994	12494
Craig Ferguson	1.0156701637012358	3.9599999999999995	17033
Craig Johnson	0.8151168149369853	4.174749417496293	23605
Craig Silvey	0.9581001290993518	4.06	12680
Craig Thompson	1.0611275172974186	4.054359758272443	98127
Cressida Cowell	1.0852454422777449	3.85	23042
Crissy Calhoun	0.9324147559229553	4.38	8458
Cristin Terrill	1.0378763207355117	4.05	16338
Cristina Henriquez	0.9221284148328905	3.85	22461
Crockett Johnson	0.9715276807789105	4.24	107221
Cupcake Brown	0.9964809240460879	4.15	20083
Curtis Sittenfeld	1.0864947031862202	3.511522161704421	155877
Cynthia Bond	1.264292182031532	3.63	6749
Cynthia D'Aprix Sweeney	0.9759201524381385	3.45	79762
Cynthia Hand	1.006649792067325	4.105173534405638	219092
Cynthia J. McGean	0.9645151680632087	4.14	11106
Cynthia Kadohata	1.0535212199330704	3.8999999999999995	18166
Cynthia Lord	1.038189583123817	3.96	42950
Cynthia Rylant	0.9591870544641664	4.2	13099
Cynthia Swanson	1.0168967411089402	3.6600000000000006	9818
Cynthia Voigt	1.0752444427174634	3.929343641428527	31949
D.B.C. Pierre	1.1944829557223589	3.58	22284
D.C. Talk	0.9540247295701715	4.2	17602
D.H. Lawrence	1.145186675313112	3.5789617898226105	116749
D.J. MacHale	0.973196897831229	4.1311634980310306	224229
D.J. Molles	0.9811016665218151	4.08	8306
D.M. Pulley	1.0845745177151114	3.79	18773
Dai Sijie	0.9909029855112278	3.6300000000000003	39927
Daisy Goodwin	1.0316604109902878	3.41	23992
Dalai Lama XIV	0.95690257053418315	4.14	61498
Dale Brown	0.9602701845085772	4.08	13607
Dale Carnegie	1.0249876211763778	4.122897061502034	329420
Dale Wasserman	0.8495660124487218	4.28	11142
Dallas Hartwig	1.0054002069797108	4.09	13643
Dalton Trumbo	0.9713871725892399	4.16	24871
Dan   Harris	1.0376143225516892	3.93	33969
Dan Abnett	0.8516731120196666	4.17	9152
Dan Ariely	0.9452700029316152	4.058387173628182	92341
Dan Brown	1.151704131656224	3.779478995594432	5002760
Dan Chaon	1.072683131956843	3.54	10598
Dan Jurgens	1.1444159286666344	3.89	12630
Dan Millman	1.0191479213442118	4.13	34136
Dan Simmons	0.9666666117792034	4.135928555135658	324418
Dan Wells	1.0310926785354622	3.942860125001553	80479
Daniel Abraham	0.7340261297145222	4.371137970472032	57708
Daniel C. Dennett	1.0787420682054436	3.96973909917313	19471
Daniel Clowes	1.1181632599196576	3.87	49105
Daniel Coyle	0.9583397321269465	4.07	10334
Daniel Defoe	1.1341144401479324	3.6366950668130626	208567
Daniel Goleman	1.0110555994779793	3.9784608829951535	56331
Daniel H. Pink	1.0240743160717651	3.9431698980357743	86599
Daniel H. Wilson	1.1024674236125238	3.6700000000000004	25914
Daniel Handler	1.2365962525134924	3.49	41202
Daniel J. Boorstin	0.960485874326105	4.12	9117
Daniel J. Levitin	1.1966252214341704	3.86	37465
Daniel James Brown	0.8701280749651705	4.32	113565
Daniel Kahneman	1.0391141342805563	4.08	136950
Daniel Keyes	0.9811522249561704	4.07	313044
Daniel O'Malley	0.9473228063366635	4.12	27569
Daniel Quinn	1.1354122235812372	3.9852349579074806	71034
Daniel Silva	0.8531762588785679	4.169353226460406	256504
Daniel Suarez	0.9200718449430556	4.155111739292763	37498
Daniel Tammet	0.9878719902815832	3.8399999999999994	14287
Daniel Todd Gilbert	1.0944390160802846	3.8200000000000003	37601
Daniel Wallace	1.0642490702511107	3.64	11526
Daniel Woodrell	0.981990848448484	3.9200000000000004	18306
Danielle  Paige	1.0752672845758675	3.834558546258371	61524
Danielle L. Jensen	1.0107043815106713	3.97	15026
Danielle Steel	1.0712994704597893	3.930028357886136	83222
Danielle Trussoni	1.2716712603113478	3.41	12377
Danny Gregory	1.2947870537173352	3.832898340248963	33740
Danny Sugerman	1.0243238480994499	3.92	28436
Dante Alighieri	1.0394572887143576	4.017454156015455	171342
Daphne du Maurier	0.9322521481354786	4.171263636968664	195333
Darcie Chan	1.0768071965250516	3.55	15821
Daron Acemoğlu	0.9872758055271063	3.99	11752
Darren Shan	0.9506068841750641	4.170277508087839	291487
Darwyn Cooke	0.9662892190069644	4.17	9601
Darynda Jones	0.8399631555179403	4.284486698120198	161932
Dashiell Hammett	0.995739248646033	3.9439970288580066	94913
Dav Pilkey	1.2028052750428524	3.988551582374528	72486
Dava Sobel	1.0236919149134271	3.8748523000791106	59411
Dave Barry	0.9857505953254588	4.05056783307902	116654
Dave Cullen	0.844515801167366	4.26	45029
Dave Eggers	1.1011838517599914	3.722550480865393	424963
Dave Pelzer	1.051074161269638	4.069397764200556	390196
Dave Ramsey	0.8918098125481339	4.279198046929886	56936
David    Allen	1.0667386863402486	3.98	75665
David  Arnold	1.0718022854873104	3.92	14312
David  Brooks	1.138222351485186	3.7604480135249365	26026
David  Perlmutter	1.126379121730707	3.8800000000000003	10305
David A. Vise	1.0387264950849675	3.8100000000000005	11158
David Almond	1.143377912259518	3.77	13778
David Auburn	1.002164325243392	4.01	13777
David Axton	1.1137601900319765	3.73	15271
David B.	1.1249757680532428	3.9	10414
David Bach	1.0775989178726761	3.9000000000000004	10091
David Baggett	0.8383491118849623	4.45	9264
David Baldacci	0.9152846688416545	4.03731286058821	873226
David Bayles	1.4242943904705136	3.67	47688
David Benioff	0.8071326975733206	4.28	68063
David Brin	0.9771764616786895	3.9178574814163993	86501
David Byrne	1.0783824571007563	3.9499999999999997	10163
David Colbert	1.1544055662653991	3.96	13820
David Cote	0.9899307155256104	4.17	47207
David D. Burns	1.1292924156920536	3.95	17065
David Eagleman	1.0032668198504298	3.98	11957
David Ebershoff	0.9794911955711529	3.6471409242102495	53213
David Eddings	0.9597755903428482	4.091763861905265	738102
David Farland	1.082777079077136	3.74	14938
David Fishelson	0.9773802776589324	4.07	22321
David Foster Wallace	0.918552986433602	4.184376032428149	164055
David Gemmell	0.8771657749794193	4.2242458235039235	41542
David Grann	0.9827547060520705	3.8600000000000003	45937
David Guterson	1.0220942233834365	3.8	131945
David Hackett Fischer	1.0173770099840003	4.11	10445
David Herbert Donald	0.9495422412513106	4.17	25995
David Hume	1.0691240832851443	3.9	11646
David J. Schwartz	0.9668393810490916	4.19	40023
David James Duncan	0.8731010329261983	4.328103494265137	18745
David Lagercrantz	1.0181922900670812	3.73	53751
David Lebovitz	0.9788530678579395	3.85	9754
David Levithan	1.084960236745619	3.9569477893509495	243571
David Mamet	1.1003030593697778	3.95	11636
David Mazzucchelli	0.996359468756526	4.19	19635
David McCullough	1.0533456957717677	4.073293467865634	488309
David McRaney	1.1054252694615927	3.85	20583
David Mitchell	1.0452606091725205	3.960566254457876	323865
David Nicholls	1.1326805526439583	3.749479355996646	263539
David Platt	0.9802459334977347	4.18	36326
David R. Gillham	0.987817798483114	3.8	11676
David Sedaris	1.025079237401798	3.9799723024885814	1335138
David Seltzer	1.0488095872418997	3.9900000000000007	49935
David Shannon	1.0369324318742401	4.174785552362829	131897
David Sheff	0.9374800931768622	4.03	36682
David Simon	0.7971588751752133	4.38	10279
David Small	0.9879069048345892	4.03	17589
David Starkey	0.9565674071511081	4.06	11163
David Weber	0.8732580478919182	4.175354436705182	98057
David Wiesner	0.9907881256606272	4.2018801790147196	57202
David Wilkerson	0.951080911539601	4.2	37349
David Wong	1.043252883015919	4.021363401959618	50418
David Wroblewski	1.2347445947939972	3.6	70382
Dawn J. Ranck	1.1481939898800222	3.85	22697
Dean Hughes	0.8343319110329753	4.25	9995
Dean Karnazes	1.0103858057677475	3.94	11706
Dean Koontz	1.0453189995919565	3.912057943166654	1522768
Deanna Raybourn	0.9914379039366429	3.91	13731
Deb Perelman	1.0403512855604287	4.14	15860
Debbie Macomber	0.9355394524804718	4.093521792560301	111483
Debora Geary	1.256635706114932	3.73	11264
Deborah Blum	1.0126169215814993	4	18997
Deborah Ellis	1.031095836758952	3.9300000000000006	11816
Deborah Feldman	1.072358862633104	3.67	8516
Deborah Guarino	0.9973855314254693	4.16	19267
Deborah Harkness	1.0713731603855858	4.028652154169269	387574
Deborah Rodriguez	1.0643519315994627	3.611453126904791	24609
Debra Dean	0.9887950506770243	3.77	12620
Dee Brown	0.9123839519413687	4.21	40565
Dee Henderson	0.8095606093749582	4.365339971733265	77830
Deeanne Gist	1.0691002256880013	3.9399999999999995	9583
Deepak Chopra	1.0432123556289326	4.07	41427
Denis Johnson	0.9718218319660914	4.15	20120
Denis Leary	1.217325707200775	3.67	12880
Denise Grover Swank	1.065095220061066	3.9	11006
Denise Kiernan	1.0818433046647926	3.66	15644
Dennis Lehane	0.9006785015189693	4.072881405091847	341330
Derek Landy	0.8271451319810477	4.328778212911897	86308
Derf Backderf	0.9966405832041759	3.8800000000000003	11563
Devdutt Pattanaik	0.8323841949389496	4.2	9534
Diablo Cody	1.075326750056984	3.54	10669
Dian Fossey	0.9304706416634847	4.16	16551
Diana Gabaldon	0.910200036301905	4.273664990151633	1366724
Diana L. Paxson	1.221557378945863	3.8900000000000006	21408
Diana Wynne Jones	0.8987581888231586	4.190443278868868	203619
