"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,9190.267,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,9396.537,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,9558.361,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,9880.634,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,10124.23,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,10434.27,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,10731.17,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,10805.58,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,11022.24,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,11214.89,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,11347.44,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,11450.76,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,11532.13,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,11751.03,,
"AUS","Australia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,11935.74,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,50.1833,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,50.41017,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,50.60546,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,50.9038,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,50.94774,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,51.81681,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,52.24055,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,52.64123,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,52.9843,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,53.00948,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2010","2010","PC","Percentage","0","Units",,,53.04661,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2011","2011","PC","Percentage","0","Units",,,53.16563,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2012","2012","PC","Percentage","0","Units",,,52.92815,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2013","2013","PC","Percentage","0","Units",,,52.72512,,
"AUS","Australia","YT99TLPP_ST","Total labour force as % population ","TT","All persons","A","Annual","2014","2014","PC","Percentage","0","Units",,,52.51304,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,75.06783,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,75.35138,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,75.51116,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,75.82129,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,75.78666,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,76.97746,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,77.50247,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,78.06974,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,78.49567,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,78.52774,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2010","2010","PC","Percentage","0","Units",,,78.72308,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2011","2011","PC","Percentage","0","Units",,,79.08118,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2012","2012","PC","Percentage","0","Units",,,79.08949,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2013","2013","PC","Percentage","0","Units",,,79.08939,,
"AUS","Australia","YT99TLP2_ST","Total labour force as % population 15-64 ","TT","All persons","A","Annual","2014","2014","PC","Percentage","0","Units",,,79.01511,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,49.91584,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,50.1519,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,50.3476,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,50.65026,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,50.68686,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,51.56477,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,51.99118,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,52.39042,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,52.73488,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,52.74672,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2010","2010","PC","Percentage","0","Units",,,52.77881,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2011","2011","PC","Percentage","0","Units",,,52.8881,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2012","2012","PC","Percentage","0","Units",,,52.67736,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2013","2013","PC","Percentage","0","Units",,,52.48297,,
"AUS","Australia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2014","2014","PC","Percentage","0","Units",,,52.26614,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,74.66776,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,74.96533,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,75.1264,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,75.44365,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,75.3986,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,76.60303,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,77.1325,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,77.69778,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,78.12615,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,78.13848,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2010","2010","PC","Percentage","0","Units",,,78.32567,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2011","2011","PC","Percentage","0","Units",,,78.66837,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2012","2012","PC","Percentage","0","Units",,,78.71474,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2013","2013","PC","Percentage","0","Units",,,78.72616,,
"AUS","Australia","YG9907P2_ST","Civilian labour force as % population 15-64 ","TT","All persons","A","Annual","2014","2014","PC","Percentage","0","Units",,,78.6436,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,46.77982,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,46.7705,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,47.14166,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,47.64737,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,47.95245,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,48.96978,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,49.50481,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,50.09732,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,50.502,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,49.81365,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2010","2010","PC","Percentage","0","Units",,,50.02834,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2011","2011","PC","Percentage","0","Units",,,50.20092,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2012","2012","PC","Percentage","0","Units",,,49.92714,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2013","2013","PC","Percentage","0","Units",,,49.51464,,
"AUS","Australia","YT99CEPP_ST","Civilian employment as % population all ages","TT","All persons","A","Annual","2014","2014","PC","Percentage","0","Units",,,49.09167,,
"AUS","Australia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,69.97667,,
"AUS","Australia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,69.91093,,
"AUS","Australia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,70.34264,,
"AUS","Australia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,70.97082,,
